-0.01472875,5.036963
-0.013801,5.21927
-0.01287402,5.471504
-0.01194951,5.500972
-0.01102485,5.471939
-0.01010094,5.438983
-0.00917809,5.423692
-0.00825639,5.43514
-0.00733584,5.634415
-0.00641664,5.825003
-0.00549768,5.879786
-0.00457847,5.845874
-0.0036617,6.330378
-0.00274476,6.900434
-0.00182867,7.405046
-0.00091242,7.870815
0,8.3111
0.000914582,8.810855
0.001827329,10.94699
0.002738248,14.80348
0.003650329,22.45582
0.004560585,30.5691
0.005469018,39.51854
0.00637762,49.10518
0.007285397,58.44525
0.008191359,66.10427
0.009097492,73.5955
0.010002805,79.85378
0.010906309,85.04044
0.011809987,88.20153
0.012712848,91.76926
0.013615882,95.42144
0.014516129,98.63851
0.015415567,100.931
0.016315181,103.7185
0.017214968,106.7622
0.018111983,109.1593
0.019009175,111.1224
0.019905563,112.4768
0.020800169,113.8435
0.021694953,114.7016
0.022588938,115.1929
0.023482124,115.6439
0.024374513,116.0956
0.025266107,115.8197
0.026155932,116.0767
0.027044966,116.0772
0.027934182,116.345
0.028823581,116.4177
0.029710247,116.4385
0.030597098,116.4078
0.031483163,116.3665
0.032369412,116.418
0.033251974,116.5932
0.034136657,116.2515
0.035018628,115.8466
0.03590175,115.5239
0.036783129,115.1486
0.037662769,114.7619
0.038542599,114.3744
0.039421655,113.8821
0.040298978,113.3886
0.041175532,112.8732
0.042053236,112.284
0.042928255,111.6307
0.043804423,111.1017
0.044678867,110.5715
0.045551592,110.825
0.046423556,110.1046
0.047295715,109.3724
0.048168066,108.6389
0.049038705,107.8513
0.049907635,107.02
0.050777711,105.9033
0.051645132,105.1728
0.052512751,104.9721
0.053378668,104.2456
0.054244784,102.5876
0.055109205,101.663
0.055973824,101.1122
0.05683864,100.1539
0.057701766,98.99342
0.058563204,97.85195
0.059424844,96.57581
0.060285741,95.16562
0.061145898,93.75392
0.062005315,91.39804
0.062863995,89.87711
0.063721,88.00269
0.06457727,86.12494
0.065434682,83.94293
0.066289487,81.30811
0.067145433,77.32559
0.067998778,72.43367
0.068851395,59.26304
0.069705151,35.97204
0.070557247,28.39224
0.071407687,19.96279
0.072257404,0
