-0.0125347224,5.434251966
-0.0115468086,5.761041195
-0.0105594553,6.046454978
-0.0095745905,6.141443826
-0.0085893834,6.120098008
-0.0076066574,6.02167464
-0.0066250976,6.191856312
-0.0056429918,6.941806654
-0.0046620505,7.559490119
-0.0036819701,7.628174041
-0.0027036516,7.86164945
-0.0017254878,8.112152689
-0.0007482799,8.376486525
0.0002269742,8.789237612
0.0012012782,10.97062303
0.0021756316,11.86438529
0.0031480397,13.35733119
0.0041204991,19.42207826
0.0050910187,31.5113369
0.0060625853,45.11981128
0.0070312229,58.09932959
0.0079989231,69.50770636
0.0089666789,79.33329338
0.0099325089,87.38414542
0.0108983962,93.49555706
0.0118643396,98.07910496
0.0128263891,101.9271369
0.0137885002,105.1221151
0.014750672,107.4422058
0.0157119188,109.7870896
0.0166712591,111.8683689
0.0176306624,113.5514959
0.0185901278,114.783745
0.0195467122,115.0161424
0.0205023824,115.848328
0.0214571402,116.6922254
0.0224119651,117.4858376
0.0233658792,118.0630435
0.0243179083,118.4231141
0.0252700068,118.7110656
0.0262211998,118.5315434
0.0271695425,118.5697609
0.0281199035,118.6081837
0.0290674194,118.6253923
0.0300150088,118.4129756
0.0309607317,118.231174
0.0319065296,118.2998404
0.0328514338,118.2847169
0.0337954461,118.2065168
0.034738568,118.0650644
0.0356788713,117.9124255
0.0366211835,117.486558
0.0375606822,116.859729
0.0385002614,116.4315732
0.0394370359,116.1707175
0.0403748546,115.6036817
0.0413117946,115.1831213
0.0422478575,114.7721465
0.0431830451,114.3602152
0.044116402,113.9260577
0.0450498446,113.5016036
0.0459824166,112.535545
0.0469122114,112.1933122
0.0478440024,111.9142977
0.0487730212,110.9009121
0.0497021292,110.2686071
0.0506294241,109.6029044
0.0515558599,108.2109802
0.052483336,107.7340473
0.0534080567,107.0102506
0.0543319231,106.2411302
0.055255883,105.3838722
0.0561789899,104.3310606
0.057100301,102.7916217
0.0580217078,102.0763844
0.0589413235,100.8560095
0.0598600944,99.63539917
0.0607789629,98.18230726
0.0616960476,96.81999199
0.0626122922,95.45504812
0.0635295748,94.08765011
0.0644450793,92.44224264
0.0653588096,90.2122905
0.0662717058,88.57083472
0.0671847044,87.09522179
0.0680968702,84.36214675
0.0690082047,82.29527772
0.0699187094,79.51034451
0.0708265227,76.72012851
0.0717353741,73.72266643
0.0726443301,68.52239008
0.0735506026,63.34848974
0.0744560544,55.86905012
0.0753606872,43.80369822
0.0762663555,27.594604
0.0771702785,17.97154221
0.0780724603,10.67218003
0.0789738289,6.84167399
0.0798743858,0
