-0.0112829316,0.4142557572
-0.0105375656,7.817202405
-0.0096546566,9.37513514
-0.0087730711,10.71192744
-0.0078919598,11.96034049
-0.0070120269,15.07666093
-0.0061341756,14.8023116
-0.0052536764,14.48626976
-0.0043756592,14.16862463
-0.0034994158,14.09021745
-0.0026236387,14.22143382
-0.0017480269,14.24182918
-0.0008733813,14.23192706
0,14.27051519
0.0008736183,14.43465521
0.0017454758,14.599043
0.0026165738,16.99603847
0.0034859171,20.97998008
0.0043574923,24.36962542
0.0052273138,30.70448802
0.0060953853,40.88529953
0.006961711,52.43864309
0.0078292711,66.22923185
0.0086950879,78.16467616
0.0095611462,87.38488618
0.0104254655,94.91555711
0.0112890383,100.2145521
0.012152854,103.8636481
0.0130159242,107.0865921
0.0138772638,110.1097504
0.0147378622,112.1426744
0.0155987052,114.1071278
0.0164568403,115.622325
0.0173152225,117.0268938
0.0181738506,118.2381899
0.0190327232,118.8023528
0.0198879178,119.4391434
0.0207443406,120.0873947
0.0215980733,120.7260088
0.0224540112,121.2418176
0.0233072632,121.4062789
0.0241607639,121.5709622
0.0250125614,121.7252682
0.0258626595,121.8899175
0.0267149565,122.0446418
0.0275636093,122.2094919
0.0284144584,122.166803
0.0292616707,122.0922915
0.0301101066,121.7260337
0.0309587927,121.2339931
0.031803853,120.9910422
0.0326491678,120.7685184
0.0334947356,120.5351164
0.0343386228,120.290579
0.0351827639,120.0351105
0.0360252284,119.7789333
0.0368669838,119.5221625
0.0377089942,119.023506
0.0385483718,118.5026182
0.0393899296,117.9810381
0.0402278981,117.5633116
0.0410670845,117.1344221
0.0419046083,116.7150874
0.0427423894,116.2844592
0.0435794692,115.8423999
0.0444139358,115.3041389
0.0452496181,114.7650485
0.0460836477,113.9390542
0.0469179365,113.1646075
0.0477515297,112.3993281
0.0485825236,111.6430319
0.049414731,110.8855493
0.0502443444,110.2114762
0.0510761208,109.5258207
0.0519062565,108.8494299
0.052734755,107.4153081
0.0535625676,106.5864145
0.0543896956,105.7528181
0.0552170862,104.7213139
0.0560428474,103.5371811
0.0568679272,102.3071173
0.0576932708,100.9840053
0.0585179337,99.6468107
0.0593409748,98.19890624
0.060163339,96.78499981
0.0609850275,95.24514788
0.0618069814,93.57376174
0.0626282603,91.89845581
0.0634469881,89.9434339
0.0642669218,87.74930703
0.0650852467,85.55034463
0.0659038387,82.42607474
0.0667208257,79.63788902
0.0675371458,76.74130966
0.0683546679,71.03253843
0.0691696559,59.748828
0.0699839802,41.38141892
0.0707976419,30.8048481
0.0716106421,0
