-0.0057604295,-0.2155674168
-0.0056029422,2.685265623
-0.0051403691,6.329258795
-0.0041961917,8.279152971
-0.003255995,10.22995861
-0.0023129729,12.16166873
-0.0013724414,14.6602761
-0.000433594,16.24891011
0.0005062718,16.28020157
0.0014441567,16.31150529
0.0023812625,16.51014944
0.0033175907,18.41001275
0.0042538396,20.77183262
0.0051885163,25.14626576
0.0061232148,30.56979796
0.0070540615,40.82009723
0.0079860266,55.30767726
0.0089181151,71.58421431
0.0098483455,86.77988921
0.0107777113,98.20753134
0.0117062141,106.0916098
0.0126328682,111.7285125
0.0135606375,115.2560128
0.0144865612,118.1878591
0.0154116284,120.1651384
0.0163358406,121.3691572
0.0172591995,122.5751855
0.0181817065,123.7832232
0.0191023822,124.511499
0.020022211,124.9434404
0.0209431531,125.3762077
0.0218612911,125.7990368
0.0227805419,126.2329597
0.0236989483,126.6674653
0.0246145608,127.0920028
0.0255303104,127.3212686
0.0264461961,127.3444046
0.0273602707,127.3569159
0.0282735106,127.3795811
0.0291859172,127.4020773
0.0300974921,127.4140439
0.0310082367,127.4361927
0.0319181527,127.0014819
0.0328272415,126.8462712
0.0337364714,126.6491016
0.0346410115,126.3363997
0.0355495596,126.0339521
0.0364543904,125.7303899
0.0373584032,125.4156417
0.0382635244,125.1108089
0.0391678271,124.732043
0.0400713128,124.2896103
0.0409730231,123.846063
0.0418729621,122.4474842
0.04277305,121.9171562
0.0436723285,121.3751812
0.044570799,120.8425526
0.045468463,120.2982583
0.0463653219,119.7633292
0.0472613771,119.2061766
0.0481585362,118.6058723
0.0490491782,118.0141942
0.0499437842,117.2844649
0.0508375906,116.4897913
0.0517296492,115.6934104
0.0526209127,114.8848379
0.0535104347,114.0851474
0.0544001132,113.1035299
0.0552908933,112.0458436
0.0561770992,110.9856883
0.057065354,109.0085668
0.0579509331,107.666676
0.0588366714,106.3159558
0.059722568,104.9659886
0.0606067393,103.6133807
0.0614901295,102.2582318
0.06237274,100.657684
0.0632545722,98.79931907
0.0641346896,96.82706066
0.0650149701,94.68931295
0.0658954126,92.54668662
0.0667741453,90.3022945
0.0676521064,87.80002204
0.0685292974,85.29216595
0.0694047866,81.92860165
0.0702804422,74.99099941
0.0711553317,60.61920166
0.0720294564,50.25245961
0.0729037474,42.2201716
0.0737754169,36.7718149
0.0746481834,33.51575574
0.0755201888,30.18786825
0.0763895816,26.85302402
0.0772591449,23.75669954
0.0781261029,21.02878665
0.0789960062,18.1134681
0.0798623837,15.0319135
0.0807298562,6.605675583
0.0815965767,0
